,code,date,sp,wp
10,000056,2016-09-10,-1.4866666666666666,invalid code
11,000056,2016-09-11,-1.4866666666666666,invalid code
12,000056,2016-09-12,-1.52,invalid code
13,000056,2016-09-13,-1.5121457489878543,invalid code
14,000056,2016-09-14,-1.5032493907392364,invalid code
0,000058,2016-08-31,-1.4841827768014058,invalid code
1,000058,2016-09-01,-1.5106571936056838,invalid code
2,000058,2016-09-02,-1.5053571428571428,invalid code
3,000058,2016-09-03,-1.5053571428571428,invalid code
4,000058,2016-09-04,-1.5053571428571428,invalid code
5,000058,2016-09-05,-1.492028343666962,invalid code
6,000058,2016-09-06,-1.4575911789652247,invalid code
7,000058,2016-09-07,-1.5025510204081631,invalid code
8,000058,2016-09-08,-1.513793103448276,invalid code
9,000058,2016-09-09,-1.4847198641765704,invalid code
10,000058,2016-09-10,-1.4847198641765704,invalid code
11,000058,2016-09-11,-1.4847198641765704,invalid code
12,000058,2016-09-12,-1.5424778761061946,invalid code
13,000058,2016-09-13,-1.5017730496453903,invalid code
14,000058,2016-09-14,-1.4991142604074403,invalid code
0,000059,2016-08-31,-1.518140589569161,invalid code
1,000059,2016-09-01,-1.4910112359550562,invalid code
2,000059,2016-09-02,-1.5171428571428571,invalid code
3,000059,2016-09-03,-1.5171428571428571,invalid code
4,000059,2016-09-04,-1.5171428571428571,invalid code
5,000059,2016-09-05,-1.5139049826187716,invalid code
6,000059,2016-09-06,-1.5034883720930234,invalid code
7,000059,2016-09-07,-1.4794988610478361,invalid code
8,000059,2016-09-08,-1.5057273768613975,invalid code
9,000059,2016-09-09,-1.4977142857142858,invalid code
10,000059,2016-09-10,-1.4977142857142858,invalid code
11,000059,2016-09-11,-1.4977142857142858,invalid code
12,000059,2016-09-12,-1.516260162601626,invalid code
13,000059,2016-09-13,-1.5189349112426036,invalid code
14,000059,2016-09-14,-1.5,invalid code
0,000060,2016-08-31,-1.4972375690607735,invalid code
1,000060,2016-09-01,-1.4963302752293577,invalid code
2,000060,2016-09-02,-1.468888888888889,invalid code
3,000060,2016-09-03,-1.468888888888889,invalid code
4,000060,2016-09-04,-1.468888888888889,invalid code
5,000060,2016-09-05,-1.5126012601260126,invalid code
6,000060,2016-09-06,-1.4762741652021087,invalid code
7,000060,2016-09-07,-1.5,invalid code
8,000060,2016-09-08,-1.5088652482269505,invalid code
9,000060,2016-09-09,-1.5017761989342806,invalid code
10,000060,2016-09-10,-1.5017761989342806,invalid code
11,000060,2016-09-11,-1.5017761989342806,invalid code
12,000060,2016-09-12,-1.5503731343283582,invalid code
13,000060,2016-09-13,-1.5258373205741629,invalid code
14,000060,2016-09-14,-1.5185185185185184,invalid code
0,000061,2016-08-31,-1.4943639291465378,invalid code
1,000061,2016-09-01,-1.489641434262948,invalid code
2,000061,2016-09-02,-1.5104669887278583,invalid code
3,000061,2016-09-03,-1.5104669887278583,invalid code
4,000061,2016-09-04,-1.5104669887278583,invalid code
5,000061,2016-09-05,-1.489641434262948,invalid code
6,000061,2016-09-06,-1.5,invalid code
7,000061,2016-09-07,-1.4952418715305313,invalid code
8,000061,2016-09-08,-1.5007936507936508,invalid code
9,000061,2016-09-09,-1.4929078014184398,invalid code
10,000061,2016-09-10,-1.4929078014184398,invalid code
11,000061,2016-09-11,-1.4929078014184398,invalid code
12,000061,2016-09-12,-1.5308692120227456,invalid code
13,000061,2016-09-13,-1.5016273393002442,invalid code
14,000061,2016-09-14,-1.4991869918699186,invalid code
0,000062,2016-08-31,-1.4936758893280633,invalid code
1,000062,2016-09-01,-1.501980198019802,invalid code
2,000062,2016-09-02,-1.5079840319361277,invalid code
3,000062,2016-09-03,-1.5079840319361277,invalid code
4,000062,2016-09-04,-1.5079840319361277,invalid code
5,000062,2016-09-05,-1.5003993610223643,invalid code
6,000062,2016-09-06,-1.5016,invalid code
7,000062,2016-09-07,-1.4889240506329113,invalid code
8,000062,2016-09-08,-1.5031746031746032,invalid code
9,000062,2016-09-09,-1.4936908517350158,invalid code
10,000062,2016-09-10,-1.4936908517350158,invalid code
11,000062,2016-09-11,-1.4936908517350158,invalid code
12,000062,2016-09-12,-1.5355247039608004,invalid code
13,000062,2016-09-13,-1.5337695230054875,invalid code
14,000062,2016-09-14,-1.5004222972972974,invalid code
0,000063,2016-08-31,-1.497275204359673,invalid code
1,000063,2016-09-01,-1.5,invalid code
2,000063,2016-09-02,-1.4966055668703326,invalid code
3,000063,2016-09-03,-1.4966055668703326,invalid code
4,000063,2016-09-04,-1.4966055668703326,invalid code
5,000063,2016-09-05,-1.5013596193065941,invalid code
6,000063,2016-09-06,-1.5006802721088437,invalid code
7,000063,2016-09-07,-1.4813084112149533,invalid code
8,000063,2016-09-08,-1.4986666666666666,invalid code
9,000063,2016-09-09,-1.491407799074686,invalid code
10,000063,2016-09-10,-1.491407799074686,invalid code
11,000063,2016-09-11,-1.491407799074686,invalid code
12,000063,2016-09-12,-1.5363013698630137,invalid code
13,000063,2016-09-13,-1.5013717421124828,invalid code
14,000063,2016-09-14,-1.502061855670103,invalid code
0,000065,2016-08-31,-1.4806259314456036,invalid code
1,000065,2016-09-01,-1.4928973068955311,invalid code
2,000065,2016-09-02,-1.5273639404074186,invalid code
3,000065,2016-09-03,-1.5273639404074186,invalid code
4,000065,2016-09-04,-1.5273639404074186,invalid code
5,000065,2016-09-05,-1.514497223935842,invalid code
6,000065,2016-09-06,-1.4625890736342044,invalid code
7,000065,2016-09-07,-1.4799243526331103,invalid code
8,000065,2016-09-08,-1.519881305637982,invalid code
9,000065,2016-09-09,-1.4859566998244589,invalid code
10,000065,2016-09-10,-1.4859566998244589,invalid code
11,000065,2016-09-11,-1.4859566998244589,invalid code
12,000065,2016-09-12,-1.5127407407407407,invalid code
13,000065,2016-09-13,-1.4588068181818181,invalid code
14,000065,2016-09-14,-1.4643835616438357,invalid code
0,000066,2016-08-31,-1.5083333333333333,invalid code
1,000066,2016-09-01,-1.4975062344139651,invalid code
2,000066,2016-09-02,-1.5126262626262625,invalid code
3,000066,2016-09-03,-1.5126262626262625,invalid code
4,000066,2016-09-04,-1.5126262626262625,invalid code
5,000066,2016-09-05,-1.481007431874484,invalid code
6,000066,2016-09-06,-1.526271186440678,invalid code
7,000066,2016-09-07,-1.4825145711906744,invalid code
8,000066,2016-09-08,-1.4868529170090385,invalid code
9,000066,2016-09-09,-1.4975409836065574,invalid code
10,000066,2016-09-10,-1.4975409836065574,invalid code
11,000066,2016-09-11,-1.4975409836065574,invalid code
12,000066,2016-09-12,-1.5066006600660067,invalid code
13,000066,2016-09-13,-1.52020202020202,invalid code
14,000066,2016-09-14,-1.5145175064047822,invalid code
0,000068,2016-08-31,-1.5473313192346425,invalid code
1,000068,2016-09-01,-1.502018163471241,invalid code
2,000068,2016-09-02,-1.5184994861253853,invalid code
3,000068,2016-09-03,-1.5184994861253853,invalid code
4,000068,2016-09-04,-1.5184994861253853,invalid code
5,000068,2016-09-05,-1.4938712972420838,invalid code
6,000068,2016-09-06,-1.490890688259109,invalid code
7,000068,2016-09-07,-1.4527483124397302,invalid code
8,000068,2016-09-08,-1.4773798303487276,invalid code
9,000068,2016-09-09,-1.491588785046729,invalid code
10,000068,2016-09-10,-1.491588785046729,invalid code
11,000068,2016-09-11,-1.491588785046729,invalid code
12,000068,2016-09-12,-1.5398445092322643,invalid code
13,000068,2016-09-13,-1.4735099337748343,invalid code
14,000068,2016-09-14,-1.4805194805194806,invalid code
0,000069,2016-08-31,-1.505586592178771,invalid code
1,000069,2016-09-01,-1.5013986013986014,invalid code
2,000069,2016-09-02,-1.5141843971631206,invalid code
3,000069,2016-09-03,-1.5141843971631206,invalid code
4,000069,2016-09-04,-1.5141843971631206,invalid code
5,000069,2016-09-05,-1.494358251057828,invalid code
6,000069,2016-09-06,-1.5,invalid code
7,000069,2016-09-07,-1.5014124293785311,invalid code
8,000069,2016-09-08,-1.5014144271570014,invalid code
9,000069,2016-09-09,-1.4985875706214689,invalid code
10,000069,2016-09-10,-1.4985875706214689,invalid code
11,000069,2016-09-11,-1.4985875706214689,invalid code
12,000069,2016-09-12,-1.518705035971223,invalid code
13,000069,2016-09-13,-1.5145985401459854,invalid code
14,000069,2016-09-14,-1.5029282576866763,invalid code
0,000070,2016-08-31,-1.5113636363636365,invalid code
1,000070,2016-09-01,-1.5099464422341238,invalid code
2,000070,2016-09-02,-1.5069337442218798,invalid code
3,000070,2016-09-03,-1.5069337442218798,invalid code
4,000070,2016-09-04,-1.5069337442218798,invalid code
5,000070,2016-09-05,-1.4946360153256706,invalid code
6,000070,2016-09-06,-1.5034602076124568,invalid code
7,000070,2016-09-07,-1.453096372297545,invalid code
8,000070,2016-09-08,-1.5171449869549012,invalid code
9,000070,2016-09-09,-1.4651079136690646,invalid code
10,000070,2016-09-10,-1.4651079136690646,invalid code
11,000070,2016-09-11,-1.4651079136690646,invalid code
12,000070,2016-09-12,-1.4713487071977638,invalid code
13,000070,2016-09-13,-1.463960929605928,invalid code
14,000070,2016-09-14,-1.515389876880985,invalid code
0,000078,2016-08-31,-1.5,invalid code
1,000078,2016-09-01,-1.5070422535211268,invalid code
2,000078,2016-09-02,-1.5085227272727273,invalid code
3,000078,2016-09-03,-1.5085227272727273,invalid code
4,000078,2016-09-04,-1.5085227272727273,invalid code
5,000078,2016-09-05,-1.4832402234636872,invalid code
6,000078,2016-09-06,-1.5042075736325387,invalid code
7,000078,2016-09-07,-1.4930362116991645,invalid code
8,000078,2016-09-08,-1.46505376344086,invalid code
9,000078,2016-09-09,-1.492,invalid code
10,000078,2016-09-10,-1.492,invalid code
11,000078,2016-09-11,-1.492,invalid code
12,000078,2016-09-12,-1.5416666666666667,invalid code
13,000078,2016-09-13,-1.5098176718092566,invalid code
14,000078,2016-09-14,-1.509915014164306,invalid code
0,000088,2016-08-31,-1.5,invalid code
1,000088,2016-09-01,-1.5056022408963585,invalid code
2,000088,2016-09-02,-1.5084745762711864,invalid code
3,000088,2016-09-03,-1.5084745762711864,invalid code
4,000088,2016-09-04,-1.5084745762711864,invalid code
5,000088,2016-09-05,-1.5,invalid code
6,000088,2016-09-06,-1.5,invalid code
7,000088,2016-09-07,-1.4943820224719102,invalid code
8,000088,2016-09-08,-1.4971988795518207,invalid code
9,000088,2016-09-09,-1.5056338028169014,invalid code
10,000088,2016-09-10,-1.5056338028169014,invalid code
11,000088,2016-09-11,-1.5056338028169014,invalid code
12,000088,2016-09-12,-1.5128388017118402,invalid code
13,000088,2016-09-13,-1.505738880918221,invalid code
14,000088,2016-09-14,-1.5072254335260116,invalid code
0,000089,2016-08-31,-1.497787610619469,invalid code
1,000089,2016-09-01,-1.5055617352614015,invalid code
2,000089,2016-09-02,-1.5192743764172336,invalid code
3,000089,2016-09-03,-1.5192743764172336,invalid code
4,000089,2016-09-04,-1.5192743764172336,invalid code
5,000089,2016-09-05,-1.4954853273137698,invalid code
6,000089,2016-09-06,-1.4932735426008967,invalid code
7,000089,2016-09-07,-1.4878183831672205,invalid code
8,000089,2016-09-08,-1.5089385474860335,invalid code
9,000089,2016-09-09,-1.5056179775280898,invalid code
10,000089,2016-09-10,-1.5056179775280898,invalid code
11,000089,2016-09-11,-1.5056179775280898,invalid code
12,000089,2016-09-12,-1.4845132743362832,invalid code
13,000089,2016-09-13,-1.5214689265536723,invalid code
14,000089,2016-09-14,-1.4988713318284426,invalid code
0,000090,2016-08-31,-1.5135135135135136,invalid code
1,000090,2016-09-01,-1.493801652892562,invalid code
2,000090,2016-09-02,-1.5243386243386243,invalid code
3,000090,2016-09-03,-1.5243386243386243,invalid code
4,000090,2016-09-04,-1.5243386243386243,invalid code
5,000090,2016-09-05,-1.5117773019271947,invalid code
6,000090,2016-09-06,-1.502145922746781,invalid code
7,000090,2016-09-07,-1.489384288747346,invalid code
8,000090,2016-09-08,-1.488457502623295,invalid code
9,000090,2016-09-09,-1.4784394250513346,invalid code
10,000090,2016-09-10,-1.4784394250513346,invalid code
11,000090,2016-09-11,-1.4784394250513346,invalid code
12,000090,2016-09-12,-1.4878296146044625,invalid code
13,000090,2016-09-13,-1.430188679245283,invalid code
14,000090,2016-09-14,-1.4953051643192488,invalid code
0,000096,2016-08-31,-1.4913916786226686,invalid code
1,000096,2016-09-01,-1.5079537237888647,invalid code
2,000096,2016-09-02,-1.4604166666666667,invalid code
3,000096,2016-09-03,-1.4604166666666667,invalid code
4,000096,2016-09-04,-1.4604166666666667,invalid code
5,000096,2016-09-05,-1.495850622406639,invalid code
6,000096,2016-09-06,-1.4790115098171972,invalid code
7,000096,2016-09-07,-1.484010659560293,invalid code
8,000096,2016-09-08,-1.4404761904761905,invalid code
9,000096,2016-09-09,-1.5185067007019784,invalid code
10,000096,2016-09-10,-1.5185067007019784,invalid code
11,000096,2016-09-11,-1.5185067007019784,invalid code
12,000096,2016-09-12,-1.5122739018087854,invalid code
13,000096,2016-09-13,-1.5697995853489979,invalid code
14,000096,2016-09-14,-1.4972432804962095,invalid code
0,000099,2016-08-31,-1.5083650190114068,invalid code
1,000099,2016-09-01,-1.4850187265917603,invalid code
2,000099,2016-09-02,-1.5136674259681093,invalid code
3,000099,2016-09-03,-1.5136674259681093,invalid code
4,000099,2016-09-04,-1.5136674259681093,invalid code
5,000099,2016-09-05,-1.4954648526077097,invalid code
6,000099,2016-09-06,-1.5022727272727274,invalid code
7,000099,2016-09-07,-1.4850746268656716,invalid code
8,000099,2016-09-08,-1.5022438294689604,invalid code
9,000099,2016-09-09,-1.4911045218680503,invalid code
10,000099,2016-09-10,-1.4911045218680503,invalid code
11,000099,2016-09-11,-1.4911045218680503,invalid code
12,000099,2016-09-12,-1.5337164750957855,invalid code
13,000099,2016-09-13,-1.523529411764706,invalid code
14,000099,2016-09-14,-1.5039370078740157,invalid code
0,000150,2016-08-31,-1.4815765629719118,invalid code
1,000150,2016-09-01,-1.5140888208269525,invalid code
2,000150,2016-09-02,-1.4893939393939393,invalid code
3,000150,2016-09-03,-1.4893939393939393,invalid code
4,000150,2016-09-04,-1.4893939393939393,invalid code
5,000150,2016-09-05,-1.521671826625387,invalid code
6,000150,2016-09-06,-1.5059171597633136,invalid code
7,000150,2016-09-07,-1.486179361179361,invalid code
8,000150,2016-09-08,-1.5171821305841926,invalid code
9,000150,2016-09-09,-1.499375585388698,invalid code
10,000150,2016-09-10,-1.499375585388698,invalid code
11,000150,2016-09-11,-1.499375585388698,invalid code
12,000150,2016-09-12,-1.536569579288026,invalid code
13,000150,2016-09-13,-1.5214876033057851,invalid code
14,000150,2016-09-14,-1.5016556291390728,invalid code
0,000151,2016-08-31,-1.5065288356909685,invalid code
1,000151,2016-09-01,-1.4972870320130223,invalid code
2,000151,2016-09-02,-1.5171081677704195,invalid code
3,000151,2016-09-03,-1.5171081677704195,invalid code
4,000151,2016-09-04,-1.5171081677704195,invalid code
5,000151,2016-09-05,-1.4983471074380166,invalid code
6,000151,2016-09-06,-1.507773459189339,invalid code
7,000151,2016-09-07,-1.4863088718510404,invalid code
8,000151,2016-09-08,-1.5016456390565003,invalid code
9,000151,2016-09-09,-1.4748663101604278,invalid code
10,000151,2016-09-10,-1.4748663101604278,invalid code
11,000151,2016-09-11,-1.4748663101604278,invalid code
12,000151,2016-09-12,-1.5412026726057906,invalid code
13,000151,2016-09-13,-1.5233618233618234,invalid code
14,000151,2016-09-14,-1.5092006900517538,invalid code
0,000153,2016-08-31,-1.5025597269624573,invalid code
1,000153,2016-09-01,-1.4957519116397622,invalid code
2,000153,2016-09-02,-1.5434397163120568,invalid code
3,000153,2016-09-03,-1.5434397163120568,invalid code
4,000153,2016-09-04,-1.5434397163120568,invalid code
5,000153,2016-09-05,-1.4991142604074403,invalid code
6,000153,2016-09-06,-1.500886524822695,invalid code
7,000153,2016-09-07,-1.4947089947089947,invalid code
8,000153,2016-09-08,-1.4895287958115182,invalid code
9,000153,2016-09-09,-1.4982578397212545,invalid code
10,000153,2016-09-10,-1.4982578397212545,invalid code
11,000153,2016-09-11,-1.4982578397212545,invalid code
12,000153,2016-09-12,-1.5333033303330335,invalid code
13,000153,2016-09-13,-1.5,invalid code
14,000153,2016-09-14,-1.5054298642533936,invalid code
0,000156,2016-08-31,-1.5025575447570332,invalid code
1,000156,2016-09-01,-1.5010240655401945,invalid code
2,000156,2016-09-02,-1.519311064718163,invalid code
3,000156,2016-09-03,-1.519311064718163,invalid code
4,000156,2016-09-04,-1.519311064718163,invalid code
5,000156,2016-09-05,-1.49429164504411,invalid code
6,000156,2016-09-06,-1.5005192107995846,invalid code
7,000156,2016-09-07,-1.4892141756548538,invalid code
8,000156,2016-09-08,-1.501543209876543,invalid code
9,000156,2016-09-09,-1.496923076923077,invalid code
10,000156,2016-09-10,-1.496923076923077,invalid code
11,000156,2016-09-11,-1.496923076923077,invalid code
12,000156,2016-09-12,-1.54,invalid code
13,000156,2016-09-13,-1.5069817400644467,invalid code
14,000156,2016-09-14,-1.5037735849056604,invalid code
0,000157,2016-08-31,-1.5,invalid code
1,000157,2016-09-01,-1.507125890736342,invalid code
2,000157,2016-09-02,-1.5047732696897373,invalid code
3,000157,2016-09-03,-1.5047732696897373,invalid code
4,000157,2016-09-04,-1.5047732696897373,invalid code
5,000157,2016-09-05,-1.4976190476190476,invalid code
6,000157,2016-09-06,-1.4813084112149533,invalid code
7,000157,2016-09-07,-1.4794050343249427,invalid code
8,000157,2016-09-08,-1.4625550660792952,invalid code
9,000157,2016-09-09,-1.5,invalid code
10,000157,2016-09-10,-1.5,invalid code
11,000157,2016-09-11,-1.5,invalid code
12,000157,2016-09-12,-1.5156599552572707,invalid code
13,000157,2016-09-13,-1.4867549668874172,invalid code
14,000157,2016-09-14,-1.5111607142857142,invalid code
0,000158,2016-08-31,-1.4992531740104555,invalid code
1,000158,2016-09-01,-1.491117690599556,invalid code
2,000158,2016-09-02,-1.4754512635379062,invalid code
3,000158,2016-09-03,-1.4754512635379062,invalid code
4,000158,2016-09-04,-1.4754512635379062,invalid code
