,turnover,code
1,1.11,600039
2,1.11,600039
3,1.2,600039
4,1.24,600039
5,2.7,600039
6,0.57,600039
7,0.37,600039
8,0.53,600039
9,0.77,600039
10,0.41,600039
0,1.16,600048
1,0.6,600048
2,0.73,600048
3,0.37,600048
4,0.37,600048
5,0.54,600048
6,0.43,600048
7,0.4,600048
8,0.49,600048
9,0.91,600048
10,0.83,600048
0,0.16,600050
1,0.13,600050
2,0.36,600050
3,0.17,600050
4,0.14,600050
5,0.25,600050
6,0.29,600050
7,0.15,600050
8,0.17,600050
9,0.27,600050
10,0.16,600050
0,2.97,600051
1,1.06,600051
2,1.44,600051
3,1.39,600051
4,2.1,600051
5,4.28,600051
6,2.13,600051
7,2.01,600051
8,1.64,600051
9,1.86,600051
10,1.77,600051
0,0.96,600052
1,1.02,600052
2,1.14,600052
3,0.89,600052
4,0.93,600052
5,1.48,600052
6,1.3,600052
7,1.09,600052
8,2.01,600052
9,2.87,600052
10,2.66,600052
0,0.39,600053
1,0.89,600053
2,0.49,600053
3,0.51,600053
4,0.73,600053
5,0.73,600053
6,0.93,600053
7,1.15,600053
8,0.64,600053
9,0.76,600053
0,2.77,600054
1,5.45,600054
2,8.99,600054
3,4.31,600054
4,2.07,600054
5,2.48,600054
6,3.46,600054
7,5.71,600054
8,6.36,600054
9,5.38,600054
10,6.63,600054
0,0.81,600055
1,1.71,600055
2,2.69,600055
3,1.35,600055
4,2.05,600055
5,2.0,600055
6,1.07,600055
7,0.83,600055
8,0.89,600055
9,1.4,600055
10,1.3,600055
0,0.77,600056
1,0.77,600056
2,1.59,600056
3,0.96,600056
4,0.77,600056
5,0.96,600056
6,0.68,600056
7,0.91,600056
8,1.3,600056
9,1.19,600056
10,0.63,600056
0,0.92,600057
1,0.51,600057
2,0.51,600057
3,0.78,600057
4,0.36,600057
5,0.38,600057
6,0.54,600057
7,0.5,600057
8,0.68,600057
9,0.43,600057
10,0.44,600057
0,0.46,600058
1,0.45,600058
2,1.49,600058
3,0.64,600058
4,0.62,600058
5,0.62,600058
6,0.66,600058
7,0.86,600058
8,0.51,600058
9,0.5,600058
10,0.64,600058
0,0.63,600059
1,0.66,600059
2,1.18,600059
3,0.79,600059
4,0.53,600059
5,1.5,600059
6,1.27,600059
7,1.06,600059
8,0.92,600059
9,1.67,600059
10,1.72,600059
0,0.33,600060
1,0.61,600060
2,1.48,600060
3,0.63,600060
4,0.84,600060
5,1.14,600060
6,1.03,600060
7,0.7,600060
8,1.5,600060
9,0.8,600060
10,0.86,600060
0,0.33,600061
1,0.48,600061
2,1.08,600061
3,0.89,600061
4,0.69,600061
5,0.94,600061
6,0.83,600061
7,0.87,600061
8,0.65,600061
9,0.57,600061
10,0.56,600061
0,0.45,600062
1,0.48,600062
2,0.93,600062
3,0.68,600062
4,0.79,600062
5,1.43,600062
6,0.8,600062
7,0.56,600062
8,0.55,600062
9,0.97,600062
10,0.64,600062
0,0.55,600063
1,0.57,600063
2,1.35,600063
3,0.74,600063
4,0.92,600063
5,1.18,600063
6,0.83,600063
7,0.51,600063
8,0.65,600063
9,0.6,600063
10,0.53,600063
0,0.52,600064
1,0.54,600064
2,1.16,600064
3,0.8,600064
4,0.71,600064
5,0.82,600064
6,1.19,600064
7,0.7,600064
8,1.01,600064
9,1.0,600064
10,1.04,600064
0,0.25,600066
1,0.18,600066
2,0.62,600066
3,0.64,600066
4,0.25,600066
5,0.32,600066
6,0.59,600066
7,0.31,600066
8,0.54,600066
9,0.21,600066
10,0.27,600066
0,1.16,600067
1,0.4,600067
2,0.81,600067
3,0.44,600067
4,0.62,600067
5,0.59,600067
6,0.84,600067
7,0.29,600067
8,0.43,600067
9,0.51,600067
10,0.42,600067
0,1.09,600068
1,1.97,600068
2,1.89,600068
3,1.01,600068
4,1.29,600068
5,2.8,600068
6,1.99,600068
7,0.85,600068
8,0.71,600068
9,0.94,600068
10,0.89,600068
0,3.7,600069
1,2.91,600069
2,5.26,600069
3,5.12,600069
4,2.96,600069
5,1.89,600069
6,1.66,600069
7,1.66,600069
8,2.53,600069
9,2.1,600069
10,3.78,600069
0,0.57,600070
1,0.82,600070
2,1.74,600070
3,1.05,600070
4,0.91,600070
5,1.21,600070
6,1.65,600070
7,1.29,600070
8,1.37,600070
9,2.33,600070
10,1.39,600070
0,0.67,600072
1,0.61,600072
2,1.16,600072
3,1.15,600072
4,1.54,600072
5,2.04,600072
6,0.78,600072
7,0.49,600072
8,0.63,600072
9,0.7,600072
10,0.86,600072
0,0.84,600073
1,1.25,600073
2,2.2,600073
3,1.89,600073
4,1.19,600073
5,1.89,600073
6,1.87,600073
7,1.16,600073
8,1.44,600073
9,1.46,600073
10,2.06,600073
0,1.08,600074
1,1.14,600074
2,2.04,600074
3,1.91,600074
4,1.8,600074
5,2.19,600074
6,3.17,600074
7,3.0,600074
8,4.37,600074
9,2.34,600074
10,2.18,600074
0,0.97,600075
1,1.55,600075
2,1.74,600075
3,1.94,600075
4,1.91,600075
5,2.48,600075
6,2.2,600075
7,1.44,600075
8,1.62,600075
9,3.29,600075
10,1.92,600075
0,1.67,600076
1,1.18,600076
2,1.73,600076
3,1.67,600076
4,2.06,600076
5,1.62,600076
6,2.26,600076
7,3.43,600076
8,3.18,600076
9,1.08,600076
10,1.0,600076
0,6.93,600077
1,5.27,600077
2,2.38,600077
3,2.7,600077
4,1.71,600077
5,2.73,600077
6,1.84,600077
7,1.08,600077
8,1.13,600077
9,1.46,600077
10,2.5,600077
0,2.01,600078
1,3.65,600078
2,3.48,600078
3,2.94,600078
4,3.11,600078
5,4.41,600078
6,5.33,600078
7,5.13,600078
8,3.37,600078
9,4.71,600078
10,3.91,600078
0,0.49,600079
1,0.65,600079
2,1.17,600079
3,0.57,600079
4,0.76,600079
5,1.2,600079
6,0.96,600079
7,1.44,600079
8,1.39,600079
9,2.52,600079
0,1.32,600080
1,1.49,600080
2,2.02,600080
3,2.31,600080
4,2.73,600080
5,2.64,600080
6,3.75,600080
7,3.81,600080
8,1.66,600080
9,3.1,600080
10,1.34,600080
0,0.52,600081
1,0.91,600081
2,1.33,600081
3,1.06,600081
4,1.08,600081
5,0.99,600081
6,0.89,600081
7,0.46,600081
8,0.67,600081
9,0.87,600081
10,0.63,600081
0,1.61,600082
1,1.12,600082
2,2.36,600082
3,2.37,600082
4,4.2,600082
5,2.1,600082
6,2.29,600082
7,3.61,600082
8,2.54,600082
9,2.48,600082
10,2.44,600082
0,1.23,600083
1,0.65,600083
2,1.18,600083
3,1.26,600083
4,1.64,600083
5,1.31,600083
6,0.51,600083
7,0.55,600083
8,0.55,600083
9,0.45,600083
10,0.44,600083
0,6.43,600084
1,2.22,600084
